_id,psuedocode,state,district,rural_urban,assembly,parliamentary,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,year_of_establishment,year_of_recognition_pr,year_of_recognition_up,year_of_recognition_sec,year_of_recognition_hsec,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_premises,anganwadi_boys,anganwadi_girls,anganwadi_worker,instr_days_pr,instr_days_up,instr_days_sec,instr_days_hsec,avg_school_hrs_student_pr,avg_school_hrs_student_up,avg_school_hrs_student_sec,avg_school_hrs_student_hsec,avg_school_hrs_teacher_pr,avg_school_hrs_teacher_up,avg_school_hrs_teacher_sec,avg_school_hrs_teacher_hsec,cce_pr,cce_up,cce_sec,cce_hsec
1850,1098118,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.141,"","",1,3,1,5,3,700044,1904,1984,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
1851,4397348,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.141,"","",1,3,1,5,3,700044,1981,1981,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1852,5715881,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.141,"","",2,3,1,8,5,700044,1984,,,,,2,2,3,9,2,4,0,0,0,0,0,1,2,9,0,0,0,201,210,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,9,9
1853,3739353,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.141,"","",1,3,1,4,3,700018,2001,2001,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,14,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,1,9,9,9
1854,3096834,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.141,"","",1,3,1,4,3,700044,2001,2001,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,14,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,1,9,9,9
1855,8711790,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.141,"","",1,3,1,4,3,700044,2001,2001,,,,2,1,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,2,9,9,9
1856,2264034,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",5,1,5,12,1,700002,1956,,,1956,2019,2,2,3,9,2,4,19,2,99,2,2,1,9,2,0,0,0,0,218,218,220,0.00,5.40,5.40,5.40,0.00,6.00,6.00,6.00,9,1,1,1
1857,9442351,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",4,3,5,8,1,700002,1963,,1963,,,2,2,3,9,2,4,0,0,0,0,0,1,9,2,0,0,0,0,230,0,0,0.00,6.00,0.00,0.00,0.00,5.50,0.00,0.00,9,1,9,9
1858,7427785,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",5,2,5,12,1,700002,1969,,,1969,1976,2,2,3,9,2,4,19,2,0,2,2,1,9,2,0,0,0,0,248,248,248,0.00,4.00,4.00,4.00,0.00,4.30,4.30,4.30,9,1,1,2
1859,2067445,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",5,1,5,12,1,700002,1959,,1960,1962,1965,2,1,3,9,2,4,0,0,0,2,2,1,9,2,0,0,0,0,248,248,248,0.00,5.40,5.50,5.50,0.00,6.20,6.20,6.20,9,1,1,2
1860,1321841,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",5,1,5,12,1,700002,1969,,1978,1980,2001,2,2,3,9,2,4,0,0,0,2,2,1,9,2,0,0,0,0,220,200,170,0.00,5.10,5.10,5.00,0.00,5.15,5.20,5.20,9,1,1,1
1861,3164287,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",4,2,5,8,1,700002,1968,,,,,2,2,3,9,2,2,0,0,0,0,0,1,9,1,25,0,2,0,210,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,2,9,9
1862,1252896,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",7,2,5,10,1,700002,1949,,1951,1951,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,226,230,0,0.00,5.00,5.00,0.00,0.00,6.00,6.00,0.00,9,1,1,9
1863,9081511,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",4,1,5,8,1,700002,1968,,,,,2,2,3,9,2,2,0,0,0,0,0,1,9,2,0,0,0,0,210,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,2,9,9
1864,8149262,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",5,3,5,12,1,700002,1925,,,1925,1976,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,200,215,200,0.00,5.00,5.50,5.50,0.00,5.50,5.50,5.50,9,1,1,1
1865,1562760,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",1,3,1,5,1,700002,1935,1977,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.40,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1,9,9,9
1866,7123106,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",1,3,1,4,1,700002,1952,1956,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.10,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1867,8035935,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.6,"","",1,3,1,5,1,700002,1957,1960,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,246,0,0,0,4.40,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1,9,9,9
1868,9239130,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,4,3,70004,2001,2001,,,,2,1,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,12,0,0,0,3.30,0.00,0.00,0.00,3.30,0.00,0.00,0.00,2,9,9,9
1869,6611501,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.7,"","",1,3,1,4,1,700003,1954,1954,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1870,2955485,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700054,1973,1973,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.50,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1871,8848298,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,2,1,5,1,700037,1934,1949,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,222,0,0,0,4.10,0.00,0.00,0.00,4.45,0.00,0.00,0.00,1,9,9,9
1872,3912772,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.7,"","",1,3,1,5,3,700003,1955,1955,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,84,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1873,2347987,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.7,"","",7,1,5,10,1,700003,1930,,1930,1937,,2,2,2,2,2,2,0,0,0,2,0,1,9,2,0,0,0,0,220,220,0,0.00,5.00,5.30,0.00,0.00,5.30,5.30,0.00,9,1,1,9
1874,3325428,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,4,1,700004,1973,1973,,,,2,2,3,9,2,4,19,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1875,7737118,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,5,1,700004,1959,1959,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1876,9960232,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,4,1,700004,1969,1973,,,,2,1,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1877,1817996,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,4,1,700004,1951,1968,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,1,9,9,9
1878,1301515,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,5,1,700037,1958,1958,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,240,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1879,3351254,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,4,1,700037,1956,1956,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,240,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1880,6228580,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,1,1,5,1,700037,1973,1973,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1881,9106342,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,5,1,700037,1957,1974,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1882,9731349,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",7,2,5,10,1,700037,1934,,,,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,165,165,0,0.00,4.00,4.00,0.00,0.00,4.50,4.50,0.00,9,1,1,9
1883,1817529,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,5,3,700033,1932,1932,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1884,2491907,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,5,3,700037,1956,2022,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1885,8466896,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,5,3,700002,1936,1936,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.40,0.00,0.00,0.00,5.40,0.00,0.00,0.00,2,9,9,9
1886,3006539,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,2,1,5,3,700037,1947,1947,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1887,6387854,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,3,1,5,3,700002,1936,1936,,,,2,2,3,9,2,2,19,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1888,6885599,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.5,"","",1,1,1,5,3,70037,1938,2000,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,41,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1889,4023687,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.7,"","",1,3,1,5,1,700003,1974,1974,,,,2,2,3,9,2,2,0,0,0,0,0,2,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1890,6313610,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.7,"","",1,3,1,5,1,700003,1975,1975,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.20,0.00,0.00,0.00,4.40,0.00,0.00,0.00,1,9,9,9
1891,5505438,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",5,3,6,12,1,700004,1935,,,1937,1992,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,240,240,240,0.00,5.05,5.40,5.40,0.00,5.05,5.40,5.40,9,1,1,1
1892,1878306,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1981,1981,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1893,9492660,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1973,1973,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1894,5181749,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1974,1974,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1895,1609703,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1959,1972,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1896,6187142,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1968,1973,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1897,2453677,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1950,1957,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1898,1671350,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1950,1950,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,243,0,0,0,3.50,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1899,7092415,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1980,1980,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,242,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1900,5707861,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1934,1975,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,230,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1901,2775193,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1971,1974,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,241,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
1902,4726658,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1963,1972,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1903,7382126,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1968,1968,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,238,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1904,1488756,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700067,1935,1956,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.10,0.00,0.00,0.00,1,9,9,9
1905,6335611,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700054,1981,1981,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1906,6790484,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,4,1,700067,1981,1981,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,1,15,12,1,248,0,0,0,4.45,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1907,2230478,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,4,1,700067,1962,1962,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,220,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,2,9,9,9
1908,1019836,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700067,1963,1966,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1909,6588350,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700067,1952,1958,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.10,0.00,0.00,0.00,4.10,0.00,0.00,0.00,1,9,9,9
1910,1277349,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,4,1,700067,1951,2009,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.40,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1,9,9,9
1911,3184426,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700067,1968,1969,,,,2,2,3,9,2,2,19,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1912,1531012,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,4,1,700067,1972,1972,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,2,9,9,9
1913,8853241,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,5,1,700054,1950,1950,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1914,8617163,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",1,3,1,4,1,700067,1972,1972,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
1915,5799692,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",7,1,5,10,1,700067,1952,,,1965,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,243,243,0,0.00,5.40,5.00,0.00,0.00,5.40,5.40,0.00,9,1,1,9
1916,4295881,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",7,2,5,10,1,700067,1967,,,1967,,2,1,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,4.30,4.30,0.00,0.00,5.00,5.00,0.00,9,1,1,9
1917,4259957,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.14,"","",7,1,5,10,1,700054,1950,,1954,1963,,2,2,3,9,2,2,19,4,0,2,0,1,9,2,0,0,0,0,220,220,0,0.00,5.45,5.45,0.00,0.00,6.00,6.00,0.00,9,1,2,9
1918,8289938,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,5,1,700004,1926,1928,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1919,6678825,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,5,1,700004,1935,1953,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1920,5045431,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",7,1,5,10,1,700004,1960,,1968,1980,,2,2,3,9,2,4,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,6.00,6.00,0.00,0.00,6.30,6.30,0.00,9,1,1,9
1921,3500006,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",7,2,5,10,1,700004,1970,,1970,1974,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,240,240,0,0.00,4.15,4.15,0.00,0.00,4.30,4.30,0.00,9,1,1,9
1922,6769610,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,5,3,700004,1933,1933,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,2,9,9,9
1923,5336961,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",1,3,1,5,3,700004,1933,1933,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,48,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1924,3003879,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",7,2,5,10,1,700004,1955,,,,,2,2,2,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,5.50,5.50,0.00,0.00,6.00,6.00,0.00,9,1,1,9
1925,5856200,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.12,"","",5,3,5,12,1,700004,1926,,1926,1926,1926,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,232,232,232,0.00,5.40,5.40,5.40,0.00,5.40,5.40,5.40,9,1,1,1
1926,7624901,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1958,1961,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1927,3521897,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,1,700067,1974,1974,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,252,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1928,8660807,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,5,1,700067,1968,1974,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1929,9319300,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.13,"","",1,3,1,4,3,700067,2010,2010,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2,9,9,9
