_id,psuedocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,func_boys_cwsn_friendly,func_girls_cwsn_friendly,urinal_boys,urinla_girls,handwash_near_toilet,drinking_water_available,drinking_water_functional,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,playground_available,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,ict_lab,laptop,tablet,desktop,digiboard,projector,printer,internet,dth
1349,3643365,1,1,1,1,12,0,12,0,0,1,8,8,0,0,0,0,12,0,1,1,1,2,1,1,2,1,2,1,1,2,650,2,0,0,1,0,0,1,1,2
1350,9660747,4,1,1,1,10,2,10,0,0,1,1,1,1,1,0,0,2,3,1,1,1,2,1,1,2,1,2,1,1,1,147,2,0,0,0,0,0,0,2,2
1351,9312161,3,1,1,2,2,3,2,0,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
1352,4959891,1,1,1,1,16,8,16,0,0,1,0,0,9,9,0,1,0,9,1,1,1,2,1,1,2,1,1,1,1,1,1600,2,0,0,17,4,2,3,1,2
1353,7444450,4,1,1,1,6,3,4,0,2,1,0,0,4,4,0,0,0,4,1,1,1,2,1,1,2,1,2,1,1,1,80,1,0,0,10,0,1,1,1,2
1354,3685888,1,1,1,1,19,15,16,1,2,1,3,3,0,0,2,0,3,0,1,1,1,2,1,1,2,1,2,1,1,1,320,1,0,0,10,1,1,1,1,2
1355,5181803,1,1,1,1,13,10,13,0,0,1,0,0,14,14,0,0,0,14,1,1,1,2,1,1,2,1,2,1,1,2,300,1,0,0,16,1,3,2,1,2
1356,4849664,1,1,1,1,4,0,4,0,0,2,0,0,3,3,0,0,0,3,1,1,1,2,1,1,2,1,2,2,1,1,0,2,2,2,2,2,2,2,1,2
1357,4069226,1,1,1,1,5,1,3,2,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,0,0,0,0,0,0,2,2
1358,8351964,1,1,1,1,17,13,14,1,2,1,1,1,0,0,0,0,5,0,1,1,1,1,1,1,2,1,1,2,1,2,30,1,0,0,0,0,0,0,1,2
1359,4694142,1,2,1,2,7,7,0,0,7,1,0,0,3,3,0,2,0,1,1,1,1,1,1,1,2,2,2,1,1,2,76,2,0,0,1,0,1,1,1,2
1360,1164278,3,1,1,1,10,4,6,1,3,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,1,1,1,1,80,2,0,0,0,0,0,0,2,2
1361,9532796,4,3,3,2,19,21,11,3,5,1,9,9,0,0,1,0,5,0,1,1,1,2,1,1,2,1,1,2,1,2,800,1,0,0,14,0,1,1,1,2
1362,3619387,1,1,1,1,22,6,20,0,2,1,2,2,0,0,1,0,13,0,1,1,1,2,1,1,2,1,1,1,1,2,0,1,1,0,20,4,4,2,1,2
1363,7362655,2,1,0,5,4,0,0,2,2,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,1,2,209,2,0,0,4,0,0,0,2,2
1364,8427350,2,3,3,1,24,16,9,3,12,1,0,0,14,14,0,0,0,12,1,1,1,2,1,1,2,1,2,2,2,2,2016,2,1,0,13,0,2,3,1,2
1365,6462804,3,3,3,1,49,3,40,5,4,1,15,15,0,0,0,0,15,0,1,1,1,1,1,1,1,1,1,1,1,1,2243,1,0,0,12,0,2,2,1,2
1366,3947650,1,2,1,1,7,2,2,0,5,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,1,2,2,2,120,2,0,0,1,0,1,1,1,2
1367,1321152,1,1,1,1,8,8,8,0,0,1,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,107,2,1,0,8,0,0,2,2,2
1368,7090634,4,1,1,1,4,5,4,0,0,1,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,48,2,0,0,0,0,0,0,1,2
1369,6756336,4,1,1,1,5,1,5,0,0,1,1,1,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
1370,7723979,3,1,1,1,11,8,11,0,0,1,5,5,0,0,1,0,12,0,1,1,1,2,1,1,1,1,1,1,1,2,400,2,0,0,24,0,2,2,1,2
1371,1342176,4,1,1,1,4,1,3,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,52,2,0,0,0,0,0,0,2,2
1372,6957381,4,1,1,1,5,2,3,2,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,48,2,0,0,0,0,0,0,2,2
1373,3927087,1,1,1,1,6,6,0,0,6,1,3,3,0,0,0,0,3,0,1,1,1,2,1,1,2,1,2,1,1,2,52,1,0,0,10,0,1,1,1,2
1374,6114046,3,1,1,1,4,4,4,0,0,2,1,1,1,1,0,0,1,2,1,1,1,2,1,1,2,1,2,1,1,2,40,2,0,0,0,0,0,0,2,2
1375,3736638,3,1,1,1,4,4,4,0,0,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,2,2
1376,5062309,3,5,5,1,20,18,20,0,0,1,0,0,21,21,0,1,0,22,1,1,1,2,1,1,2,1,1,1,1,1,1067,1,2,0,21,0,8,4,1,2
1377,1996639,1,1,1,1,49,8,49,0,0,1,0,0,24,24,0,0,0,24,1,1,1,2,1,1,2,1,1,2,1,2,989,2,0,0,10,0,0,0,1,2
1378,5829632,4,1,1,1,6,9,6,0,0,2,2,2,3,3,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,60,2,0,0,0,0,0,0,2,2
1379,5290452,2,1,0,2,5,1,0,5,0,1,1,1,1,1,0,0,1,0,1,1,1,2,1,1,2,1,1,1,1,1,44,2,0,0,0,0,0,0,2,2
1380,4516754,2,1,1,5,3,0,3,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,50,2,0,0,0,0,0,0,2,2
1381,3724079,2,1,1,5,3,0,3,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,60,2,0,0,0,0,0,0,2,2
1382,6736284,2,1,1,1,6,6,6,0,0,1,1,1,1,1,1,0,0,0,1,1,1,2,1,1,2,2,2,1,1,1,60,2,0,0,0,0,0,0,1,2
1383,3627464,2,1,0,5,4,0,0,4,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,32,2,0,0,0,0,0,0,2,2
1384,6489096,2,1,0,5,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,20,2,0,0,0,0,0,0,2,2
1385,7667608,4,1,1,5,8,0,8,0,0,2,1,1,1,1,0,0,2,2,2,1,1,2,1,1,2,1,2,1,1,1,81,2,0,0,0,0,0,0,2,2
1386,5673431,3,1,1,1,8,4,6,2,0,1,0,0,9,9,0,0,0,9,1,1,1,2,1,1,2,1,2,1,1,2,677,2,0,0,8,0,0,1,1,2
1387,7441160,2,1,1,1,4,0,4,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,1,2,1,2,2,40,2,0,0,0,0,0,0,1,2
1388,2196488,2,1,1,1,7,0,7,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,40,2,0,0,0,0,0,0,2,2
1389,4136613,3,1,1,5,1,0,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,2,1,2,1,2,2,1,1,30,2,0,0,0,0,0,0,2,2
1390,4684087,1,1,1,1,5,5,5,0,0,1,2,2,2,2,2,1,4,4,1,1,1,2,1,1,2,1,2,1,2,2,200,2,0,0,0,0,0,0,1,2
1391,7059826,4,1,1,1,6,0,3,1,2,1,5,5,0,0,0,0,1,0,1,1,1,2,1,1,2,1,2,2,1,1,100,1,1,0,10,0,1,1,1,2
1392,5680374,4,1,1,1,9,1,9,0,0,2,0,0,4,4,0,0,0,4,1,1,1,2,1,1,2,1,1,1,1,1,280,2,0,0,0,0,0,0,1,2
1393,5177108,4,1,1,1,9,6,7,0,2,1,3,3,0,0,3,0,3,0,1,1,1,2,1,1,2,1,2,2,1,2,0,1,0,0,10,0,1,1,1,2
1394,3724808,1,1,1,1,5,10,5,0,0,2,1,1,3,3,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,13,2,0,0,0,0,0,0,2,2
1395,7602413,4,1,1,1,12,12,12,0,0,2,3,3,0,0,0,0,5,0,1,1,1,2,1,1,2,2,2,1,1,1,270,2,0,0,0,0,0,0,2,2
1396,4384064,3,1,1,1,6,6,0,2,4,2,2,2,0,0,0,0,2,0,1,1,1,2,1,1,2,1,1,2,1,1,17,2,0,0,0,0,0,0,2,2
1397,2782033,3,1,1,2,16,6,10,5,1,1,4,4,0,0,1,0,4,0,1,1,1,2,1,1,2,1,2,1,1,2,132,1,0,0,8,0,1,1,1,2
1398,5825618,2,1,1,5,4,1,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,0,2,0,0,0,0,0,0,2,2
1399,5393618,2,1,1,1,4,1,0,0,4,1,2,2,0,0,0,0,4,0,1,1,1,2,1,1,2,1,2,2,1,2,100,2,0,0,0,0,0,0,2,2
1400,5516970,4,1,1,2,2,0,2,0,0,2,0,0,2,2,0,1,0,2,1,1,1,2,1,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
1401,7177395,4,1,1,7,6,0,6,0,0,1,0,0,2,2,0,0,0,2,1,1,1,2,2,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,1,2
1402,9987794,4,1,1,1,10,1,10,0,0,2,0,0,7,7,0,0,0,7,1,1,1,2,1,1,2,1,2,1,1,1,511,2,0,0,0,0,0,0,2,2
1403,8666778,2,1,1,5,1,1,0,0,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,102,2,0,0,0,0,0,0,1,2
1404,5322547,2,2,2,1,6,3,6,0,0,1,2,2,1,1,0,0,2,1,1,1,1,2,1,1,2,1,1,1,2,2,360,2,0,0,0,0,0,0,1,2
1405,7754272,1,1,1,2,1,0,0,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,16,2,0,0,0,0,0,0,1,2
1406,5363466,3,1,0,1,5,2,0,5,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,61,2,0,0,0,0,0,0,1,2
1407,2147473,10,2,0,2,5,1,4,0,1,2,1,1,1,1,1,0,3,2,1,1,1,2,1,1,2,1,2,1,1,1,74,2,0,0,0,0,0,0,2,2
1408,5954583,2,1,1,1,30,4,30,0,0,1,12,12,4,4,0,0,16,4,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,10,0,1,1,1,2
1409,3882008,3,1,1,1,2,2,0,2,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,11,2,0,0,0,0,0,0,2,2
1410,2218021,3,1,1,5,5,0,5,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,70,2,0,0,0,0,0,0,2,2
1411,4959415,3,1,1,1,3,5,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,2,1,2,87,2,0,0,0,0,0,0,2,2
1412,4026686,3,1,1,2,18,14,18,0,0,1,0,0,9,9,0,1,0,8,1,1,1,2,1,1,2,1,1,1,1,1,1285,1,2,0,15,0,2,2,1,2
1413,8781601,1,1,1,1,3,3,0,2,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,0,0,0,0,0,0,2,2
1414,1108564,2,1,1,5,1,0,0,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,2,2,1,2,2,50,2,0,0,0,0,0,0,2,2
1415,4323799,2,1,1,1,2,0,0,1,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,20,2,0,0,0,0,0,0,2,2
1416,5483166,3,1,1,1,3,1,3,0,0,1,1,1,2,2,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,35,2,0,0,1,0,0,0,2,2
1417,8667643,4,1,1,1,23,6,11,5,7,1,0,0,8,8,0,0,0,10,1,1,1,2,1,1,2,1,1,2,1,2,1400,2,0,0,1,0,0,1,1,2
1418,3858691,2,1,1,5,6,5,4,0,2,1,4,4,0,0,0,0,6,0,1,1,1,2,1,1,2,1,2,1,2,2,50,2,0,0,0,0,0,0,1,2
1419,6525717,1,1,1,1,22,6,22,0,0,1,12,3,0,0,0,0,12,0,1,1,1,2,1,1,2,1,1,2,1,2,0,2,0,0,0,0,0,0,2,2
1420,2062276,1,1,1,1,13,3,13,0,0,1,1,1,8,8,0,0,1,8,1,1,1,2,1,1,2,1,2,1,2,2,200,2,0,0,0,0,0,0,2,2
1421,8729290,2,1,1,5,7,2,7,0,0,1,3,3,0,0,1,0,4,0,1,1,1,2,1,1,2,1,1,1,2,2,186,2,0,0,0,0,0,0,2,2
1422,2532709,4,1,1,1,3,1,3,0,0,2,7,7,0,0,0,0,7,0,1,1,1,2,1,1,2,1,2,1,1,2,24,2,0,0,0,0,0,0,2,2
1423,3587611,2,1,1,2,2,1,0,2,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,25,2,0,0,0,0,0,0,2,2
1424,6662311,4,1,1,1,5,1,5,0,0,2,7,7,0,0,0,0,7,0,1,1,1,2,1,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,2,2
1425,7901736,2,1,1,1,18,14,18,0,0,1,8,8,2,2,1,1,4,2,1,1,1,2,1,1,2,1,1,1,2,2,1323,2,1,0,52,0,3,2,1,2
1426,6394959,2,1,1,1,3,2,3,0,0,2,1,1,0,0,0,0,1,0,1,1,1,2,1,1,2,1,2,2,2,2,26,2,0,0,0,0,0,0,2,2
1427,6750677,2,1,1,1,3,1,3,0,0,2,1,1,1,1,1,0,0,1,1,1,1,2,1,1,2,1,2,1,2,2,24,2,0,0,0,0,0,0,2,2
1428,3729777,1,1,1,6,3,3,1,2,0,2,2,1,2,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,59,2,0,0,0,0,0,0,2,2
1429,2404161,3,1,1,7,2,2,1,0,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,31,2,0,0,0,0,0,0,2,2
1430,8516403,1,3,3,1,30,12,30,0,0,1,0,0,1,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,2,2,1235,2,2,0,28,1,2,1,1,2
1431,7952088,1,3,3,1,54,54,54,0,0,1,0,0,40,40,0,0,0,20,1,1,1,2,1,1,2,1,1,2,2,2,2100,2,2,0,40,0,1,4,1,2
1432,6128425,1,3,3,1,26,26,26,0,0,1,15,15,0,0,1,0,10,0,1,1,1,2,1,1,2,1,1,1,2,2,416,2,1,0,16,0,1,2,1,2
1433,1767719,2,1,1,1,28,8,28,0,0,1,3,3,3,3,0,0,3,3,1,1,1,2,1,1,2,1,1,1,2,2,1750,2,8,0,30,0,1,4,1,2
1434,8645185,1,1,1,1,31,4,31,0,0,1,8,8,0,0,1,0,8,0,1,1,1,2,1,1,2,1,1,2,2,2,1265,2,0,0,85,27,1,10,1,2
1435,4962876,3,1,1,1,5,2,5,0,0,1,2,2,1,1,0,0,2,1,1,1,1,2,1,1,2,1,1,1,1,2,25,2,0,0,0,0,0,0,1,2
1436,1331371,2,1,1,1,6,2,2,4,0,2,0,0,3,3,0,0,0,2,1,1,1,2,1,1,2,1,1,1,1,2,13,2,0,0,0,0,0,0,1,2
1437,2105816,2,1,1,1,18,7,15,0,3,1,0,0,7,7,0,0,0,7,1,1,1,2,1,1,2,1,1,1,1,1,529,2,0,0,0,0,0,0,2,2
1438,6007006,2,1,1,1,16,10,0,0,16,1,0,0,8,8,0,0,0,1,1,1,1,2,1,1,2,1,2,1,2,2,966,1,0,0,9,3,1,4,1,2
1439,9127778,2,2,2,8,27,12,0,27,0,1,0,0,15,15,0,0,0,0,1,1,1,2,1,1,2,1,2,1,2,2,630,2,0,0,4,0,1,2,1,2
1440,3802536,1,2,2,1,79,8,79,0,0,1,32,32,17,17,1,0,32,17,1,1,1,2,1,1,2,1,2,1,2,2,2900,2,8,0,100,0,3,10,1,2
1441,8498089,2,1,1,1,13,4,13,0,0,1,3,3,3,3,0,0,3,3,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,15,0,0,2,1,2
1442,6698081,1,1,1,1,32,16,32,0,0,1,20,20,10,10,1,1,21,11,1,1,1,2,1,1,2,1,2,1,1,1,1035,2,1,0,85,34,32,5,1,2
1443,9456982,2,1,1,6,6,0,0,0,6,2,4,4,0,0,0,0,4,0,1,1,1,2,1,1,2,1,2,1,2,2,114,2,0,0,1,0,1,1,1,2
1444,3310725,2,1,1,1,2,1,2,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,2,2,2,20,2,0,0,0,0,0,0,2,2
1445,7035924,1,1,1,1,41,9,41,0,0,1,31,31,18,18,0,0,26,0,1,1,1,2,1,1,2,1,1,1,1,2,2129,2,5,0,93,12,2,13,1,2
1446,2433763,2,1,1,6,4,1,0,4,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,50,2,0,0,0,0,0,0,2,2
1447,9655636,1,2,2,8,55,4,55,0,0,1,0,0,62,62,0,0,0,62,1,1,1,2,1,1,1,1,1,1,2,2,1230,2,2,0,73,6,2,2,1,2
1448,5160464,2,1,1,1,26,1,26,0,0,1,1,1,2,2,2,2,3,1,1,1,1,2,1,1,2,1,2,2,2,2,900,2,1,0,20,0,1,2,1,2
1449,4000348,3,1,1,1,6,2,6,0,0,2,2,1,4,4,0,0,1,2,1,1,1,2,1,1,2,1,1,1,1,2,150,2,0,0,0,0,0,0,2,2
1450,8462401,2,1,1,1,4,0,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,0,2,2
1451,4897606,3,2,2,1,5,0,5,0,0,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,2,22,2,0,0,0,0,0,0,2,2
1452,2198826,2,1,1,1,4,1,0,0,4,2,11,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,80,2,0,0,0,0,0,0,2,2
1453,8179093,2,1,1,1,7,3,7,0,0,2,2,2,2,2,0,0,2,2,1,1,1,2,1,1,1,1,1,1,2,2,53,2,0,0,0,0,0,0,2,2
1454,1187286,3,1,1,1,6,1,3,0,3,2,2,2,2,2,0,0,4,2,1,1,1,2,1,1,2,1,2,1,1,2,57,2,0,0,0,0,0,0,2,2
1455,8090934,2,2,2,5,2,0,1,0,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,61,2,0,0,0,0,0,0,1,2
1456,2847516,3,1,1,5,3,3,3,0,0,2,2,2,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,62,2,0,0,0,0,0,0,2,2
1457,8546401,3,1,1,1,3,7,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,37,2,0,0,1,0,0,0,2,2
1458,9119204,3,1,1,1,4,4,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,10,2,0,0,0,0,0,0,2,2
1459,9866210,3,1,1,1,12,7,12,0,0,1,4,4,4,4,1,0,5,5,1,1,1,1,1,1,2,1,1,1,1,2,489,1,0,0,1,0,0,1,1,2
1460,7463965,1,2,2,1,14,8,11,1,2,1,0,0,4,4,0,0,0,10,1,1,1,2,1,1,1,1,1,1,1,1,285,1,0,0,15,0,2,2,1,2
1461,8632000,3,4,4,1,31,16,20,0,11,1,16,16,0,0,2,0,28,0,1,1,1,2,1,1,2,1,1,1,1,2,0,2,4,0,32,0,2,9,1,2
1462,5190879,1,2,2,1,67,12,67,0,0,1,42,42,42,42,1,0,30,30,1,1,1,2,1,1,2,1,1,1,1,2,0,2,3,0,100,60,60,8,2,2
1463,9702402,1,5,5,1,50,36,50,0,0,1,34,34,0,0,1,0,44,0,1,1,1,2,1,1,1,1,1,2,2,2,1751,2,2,80,100,46,48,11,1,2
1464,3608788,3,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,25,2,0,0,0,0,0,0,2,2
1465,1642159,1,2,2,1,92,20,92,0,0,1,0,0,55,55,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,2450,2,7,98,100,0,49,28,1,2
1466,9345049,2,1,1,5,8,0,8,0,0,1,3,3,3,3,0,0,5,5,1,1,1,2,1,1,2,1,1,1,2,2,220,2,2,0,10,0,0,3,1,2
1467,8598209,3,1,1,1,1,1,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,1,1,1,2,0,2,0,0,0,0,0,0,2,2
1468,1187824,1,1,1,1,8,0,8,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,1,2,2,2,0,2,0,0,0,0,0,0,2,2
1469,6704262,1,3,3,1,5,2,1,0,4,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,40,2,0,0,0,0,0,0,2,2
1470,9603897,4,1,1,1,1,0,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,30,2,0,0,0,0,0,0,2,2
1471,8836977,2,2,2,1,9,1,2,0,7,1,3,3,0,0,0,0,3,0,1,1,1,2,1,1,2,1,2,1,1,1,366,2,0,0,0,0,0,0,2,2
1472,2776993,3,1,1,1,5,2,4,0,1,1,0,0,5,5,0,0,0,5,1,1,1,2,1,1,2,1,2,1,1,2,139,2,0,0,0,0,0,0,2,2
1473,1673667,4,1,1,5,4,0,0,1,3,1,1,1,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,1,2,50,2,0,0,0,0,0,0,1,2
1474,4983624,1,1,1,1,9,1,9,0,0,1,0,0,7,7,0,0,0,7,1,1,1,2,1,1,2,1,2,1,2,2,381,2,0,0,0,0,0,0,1,2
1475,6955394,2,1,1,5,9,2,7,0,2,1,6,6,0,0,0,0,6,0,1,1,1,2,1,1,2,1,2,1,1,2,385,2,0,0,0,0,0,0,1,2
1476,4495034,2,2,1,1,6,1,6,0,0,2,1,1,2,2,0,0,3,2,1,1,1,2,1,1,2,1,2,1,1,1,100,2,0,0,0,0,0,0,1,2
1477,1067882,4,1,1,7,6,5,6,0,0,1,2,2,1,1,0,0,3,1,1,1,1,2,1,1,2,1,2,1,1,2,83,2,0,0,0,0,0,0,2,2
1478,8387816,2,1,0,5,4,0,2,2,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,95,2,0,0,0,0,0,0,1,2
1479,2111294,4,1,0,5,5,1,0,5,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,10,2,0,0,0,0,0,0,2,2
1480,2573545,7,1,1,1,7,0,7,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,50,2,0,0,2,0,0,0,2,2
1481,1780582,1,1,1,1,11,11,11,0,0,1,6,6,0,0,0,0,11,0,1,1,1,2,1,1,2,1,1,1,2,2,471,2,1,0,20,0,2,6,1,2
1482,1456278,1,1,1,1,24,40,24,0,0,2,4,4,0,0,1,0,4,0,1,1,1,2,1,1,2,1,2,1,2,2,1846,2,1,1,20,0,1,1,1,2
1483,7048743,3,1,1,1,2,0,2,0,0,2,1,1,1,1,0,0,1,1,2,1,1,2,1,1,2,1,1,2,1,2,0,2,0,0,0,0,0,0,2,2
1484,4252551,4,1,1,5,5,2,5,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,2,1,2,2,1,2,50,2,0,0,0,0,0,0,2,2
1485,3355772,2,1,1,1,3,3,3,0,0,1,0,0,3,3,0,0,0,3,1,1,1,1,1,1,2,1,1,1,2,2,50,2,0,0,2,0,0,1,2,2
1486,5509380,4,1,1,1,4,1,2,2,0,2,4,4,2,2,2,0,4,2,1,1,1,2,1,1,2,1,2,1,1,1,12,2,0,0,0,0,0,0,2,2
1487,9321365,2,1,1,5,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,23,2,0,0,0,0,0,0,2,2
1488,3205069,4,1,1,1,7,3,7,0,0,1,2,2,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,50,2,0,0,1,0,0,0,2,2
1489,3164408,4,2,2,1,13,1,12,0,1,2,6,6,3,3,0,0,6,2,1,1,1,2,1,1,2,1,1,1,1,1,146,2,0,0,0,0,0,0,2,2
1490,6483956,3,2,2,1,12,2,12,0,0,1,0,0,2,2,0,0,0,2,1,1,1,2,1,1,2,1,2,1,1,2,210,2,0,0,0,0,0,0,2,2
1491,7666848,3,1,1,5,4,1,4,0,0,2,1,1,1,1,0,0,2,1,1,1,1,2,1,1,2,1,1,1,1,1,50,2,0,0,0,0,0,0,2,2
1492,6017053,2,1,1,1,2,1,0,1,1,2,1,1,1,1,0,0,1,1,2,1,1,2,1,1,2,1,2,1,2,2,16,2,0,0,0,0,0,0,2,2
1493,5056963,2,1,1,5,1,0,0,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,100,2,0,0,0,0,0,0,2,2
1494,5470338,1,1,1,1,3,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,1,1,1,2,60,2,0,0,0,0,0,0,2,2
1495,8299688,2,1,1,1,4,1,4,0,0,2,0,0,1,1,0,0,0,2,1,1,1,2,1,1,2,1,2,1,2,2,27,2,0,0,0,0,0,0,2,2
1496,1549076,1,1,1,1,6,2,6,0,0,1,4,4,0,0,0,0,4,0,1,1,1,2,1,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,1,2
1497,1488447,3,1,1,1,5,1,5,0,0,2,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,1,1,1,2,100,2,0,0,0,0,0,0,2,2
1498,7884281,2,1,1,1,2,1,2,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,31,2,0,0,0,0,0,0,2,2
1499,4429779,2,1,1,1,2,1,0,2,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,45,2,0,0,0,0,0,0,2,2
1500,4079655,1,3,3,1,38,18,38,0,0,1,7,7,0,0,0,0,7,0,1,1,1,2,1,1,2,1,1,1,1,2,2700,2,2,0,60,0,1,6,1,2
1501,7677931,1,1,1,1,6,5,6,0,0,1,0,0,6,6,0,0,0,0,1,1,1,2,1,1,2,1,1,1,1,2,139,2,3,0,21,0,1,2,1,2
1502,1091218,1,1,1,1,20,7,20,0,0,1,3,3,3,3,0,0,3,3,1,1,1,2,1,1,2,1,1,2,1,2,161,2,4,0,17,0,1,2,1,2
1503,2760134,4,1,1,1,5,1,5,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,77,2,0,0,0,0,0,0,2,2
1504,3114618,3,1,1,1,14,4,14,0,0,1,5,5,0,0,0,0,5,0,1,1,1,2,1,1,2,1,1,2,1,2,189,2,0,0,17,0,1,2,1,2
1505,4957486,3,1,1,1,4,1,4,0,0,1,0,0,5,5,0,0,0,5,1,1,1,2,1,1,2,1,2,2,1,2,189,2,0,0,17,0,1,2,1,2
